,assists,deaths,duration,game_mode,hero_id,kills,leaver_status,lobby_type,match_id,party_size,player_slot,radiant_win,skill,start_time,version
891,7.0,1.0,2452.0,1.0,17.0,6.0,0.0,0.0,774260503.0,,129.0,1.0,,1405268101.0,
892,10.0,4.0,2431.0,1.0,17.0,10.0,0.0,0.0,774178909.0,,3.0,1.0,,1405265142.0,
893,5.0,6.0,1612.0,1.0,17.0,1.0,0.0,0.0,774105587.0,,128.0,1.0,,1405262721.0,
894,21.0,7.0,2366.0,1.0,17.0,9.0,0.0,0.0,774001626.0,,4.0,1.0,,1405259589.0,
895,21.0,3.0,2974.0,1.0,106.0,5.0,0.0,7.0,773693892.0,,2.0,1.0,,1405249304.0,
896,10.0,6.0,2258.0,1.0,106.0,6.0,0.0,7.0,773622966.0,,131.0,1.0,,1405246612.0,
897,9.0,1.0,2360.0,1.0,106.0,10.0,0.0,7.0,773536812.0,,1.0,1.0,,1405243370.0,
898,13.0,2.0,2229.0,1.0,106.0,2.0,0.0,7.0,773460661.0,,0.0,1.0,,1405240545.0,
899,14.0,2.0,1504.0,1.0,106.0,7.0,0.0,7.0,773404857.0,,0.0,1.0,,1405238256.0,
900,19.0,3.0,2165.0,1.0,106.0,12.0,0.0,0.0,772257266.0,,0.0,1.0,,1405177914.0,
901,4.0,5.0,2317.0,1.0,106.0,0.0,0.0,7.0,772144477.0,,131.0,1.0,,1405174919.0,
902,0.0,4.0,1636.0,1.0,106.0,0.0,4.0,7.0,772061283.0,,0.0,0.0,,1405171854.0,
903,21.0,6.0,2973.0,1.0,106.0,16.0,0.0,7.0,771946882.0,,1.0,1.0,,1405168595.0,
904,16.0,8.0,3874.0,1.0,106.0,20.0,0.0,7.0,770471359.0,,130.0,0.0,,1405092112.0,
905,16.0,5.0,2294.0,1.0,106.0,4.0,0.0,7.0,770359936.0,,2.0,1.0,,1405088782.0,
906,12.0,9.0,2798.0,1.0,106.0,7.0,0.0,7.0,770243095.0,,1.0,0.0,,1405085131.0,
907,8.0,4.0,2124.0,1.0,44.0,10.0,0.0,7.0,769853298.0,,132.0,0.0,,1405070853.0,
908,7.0,8.0,2015.0,1.0,106.0,3.0,0.0,7.0,769784552.0,,130.0,1.0,,1405067551.0,
909,19.0,1.0,2200.0,1.0,106.0,17.0,0.0,7.0,769727761.0,,0.0,1.0,,1405065114.0,
910,16.0,5.0,2168.0,1.0,106.0,8.0,0.0,7.0,769665913.0,,128.0,0.0,,1405062112.0,
911,17.0,4.0,2212.0,1.0,106.0,14.0,0.0,7.0,769613651.0,,1.0,1.0,,1405059731.0,
912,9.0,7.0,2125.0,1.0,106.0,2.0,0.0,7.0,769564429.0,,3.0,0.0,,1405056785.0,
913,16.0,3.0,1642.0,1.0,27.0,5.0,0.0,0.0,768661080.0,,128.0,0.0,,1405003469.0,
914,11.0,3.0,1706.0,1.0,15.0,11.0,0.0,0.0,768578628.0,,130.0,0.0,,1405000861.0,
915,7.0,1.0,2025.0,1.0,78.0,6.0,0.0,0.0,768495947.0,,130.0,0.0,,1404998760.0,
916,20.0,4.0,1868.0,1.0,38.0,4.0,0.0,0.0,768424418.0,,130.0,0.0,,1404995994.0,
917,0.0,0.0,722.0,1.0,98.0,2.0,0.0,0.0,768225899.0,,4.0,1.0,,1404988533.0,
918,12.0,11.0,2206.0,1.0,93.0,2.0,0.0,7.0,755575289.0,,132.0,1.0,,1404381327.0,
919,11.0,8.0,2231.0,1.0,93.0,12.0,0.0,7.0,755160768.0,,4.0,0.0,,1404359703.0,
920,4.0,4.0,1704.0,1.0,93.0,0.0,0.0,7.0,755132575.0,,3.0,0.0,,1404357760.0,
921,8.0,10.0,2139.0,1.0,17.0,0.0,0.0,7.0,754402667.0,,132.0,1.0,,1404316702.0,
922,15.0,8.0,3096.0,1.0,17.0,11.0,0.0,7.0,754302566.0,,131.0,1.0,,1404313243.0,
923,16.0,5.0,2482.0,1.0,106.0,7.0,0.0,7.0,754184865.0,,129.0,0.0,,1404309366.0,
924,13.0,7.0,2455.0,1.0,17.0,4.0,0.0,0.0,753866524.0,,129.0,1.0,,1404298512.0,
925,35.0,12.0,4319.0,1.0,106.0,14.0,0.0,7.0,751732166.0,,129.0,0.0,,1404202460.0,
926,4.0,8.0,1623.0,1.0,17.0,6.0,0.0,7.0,751680358.0,,3.0,0.0,,1404200513.0,
927,10.0,11.0,1704.0,1.0,17.0,5.0,0.0,7.0,751614459.0,,132.0,1.0,,1404197391.0,
928,21.0,6.0,2614.0,1.0,17.0,11.0,0.0,0.0,751376246.0,,2.0,1.0,,1404184406.0,
929,2.0,16.0,2387.0,1.0,17.0,3.0,0.0,7.0,750530981.0,,129.0,1.0,,1404140203.0,
930,1.0,9.0,1582.0,1.0,106.0,0.0,0.0,0.0,750465412.0,,129.0,1.0,,1404138020.0,
931,9.0,5.0,2159.0,1.0,106.0,8.0,0.0,0.0,750372345.0,,129.0,0.0,,1404134973.0,
932,1.0,4.0,813.0,1.0,17.0,1.0,3.0,0.0,750080262.0,,131.0,1.0,,1404124623.0,
933,20.0,5.0,2284.0,1.0,106.0,7.0,0.0,0.0,749903093.0,,1.0,1.0,,1404117438.0,
934,9.0,4.0,2253.0,1.0,17.0,18.0,0.0,7.0,749832421.0,,128.0,1.0,,1404114511.0,
935,8.0,7.0,1430.0,1.0,106.0,4.0,0.0,7.0,749790416.0,,3.0,0.0,,1404112395.0,
936,2.0,9.0,1929.0,1.0,17.0,5.0,0.0,7.0,749735512.0,,128.0,1.0,,1404109434.0,
937,11.0,4.0,2363.0,1.0,17.0,6.0,0.0,7.0,749680870.0,,3.0,0.0,,1404106338.0,
938,7.0,2.0,1826.0,1.0,106.0,3.0,0.0,7.0,749582814.0,,0.0,1.0,,1404100000.0,
939,16.0,15.0,2563.0,1.0,17.0,9.0,0.0,7.0,749541878.0,,3.0,1.0,,1404096814.0,
940,1.0,4.0,1296.0,1.0,17.0,4.0,0.0,7.0,749520169.0,,2.0,0.0,,1404095285.0,
941,12.0,1.0,2788.0,1.0,17.0,10.0,0.0,0.0,748027941.0,,1.0,1.0,,1404028993.0,
942,9.0,12.0,2292.0,1.0,9.0,0.0,0.0,7.0,747955029.0,,131.0,1.0,,1404026169.0,
943,19.0,8.0,3203.0,1.0,17.0,13.0,0.0,0.0,747864273.0,,2.0,0.0,,1404022089.0,
944,12.0,8.0,3088.0,1.0,62.0,7.0,0.0,7.0,746288773.0,,4.0,0.0,,1403950240.0,
945,10.0,14.0,1988.0,1.0,51.0,4.0,0.0,7.0,746211159.0,,131.0,1.0,,1403947178.0,
946,14.0,6.0,1993.0,1.0,51.0,6.0,0.0,7.0,746145518.0,,1.0,1.0,,1403944627.0,
947,11.0,4.0,2776.0,1.0,17.0,10.0,0.0,7.0,746065439.0,,129.0,0.0,,1403941493.0,
948,5.0,3.0,1974.0,1.0,17.0,4.0,0.0,7.0,745922848.0,,2.0,1.0,,1403935291.0,
949,3.0,7.0,1525.0,1.0,17.0,2.0,0.0,7.0,745786969.0,,131.0,1.0,,1403928120.0,
950,4.0,6.0,2278.0,1.0,17.0,5.0,0.0,7.0,745742619.0,,130.0,1.0,,1403925388.0,
951,8.0,7.0,2363.0,1.0,17.0,3.0,0.0,7.0,745694438.0,,132.0,1.0,,1403922169.0,
952,8.0,4.0,2636.0,1.0,17.0,16.0,0.0,7.0,744959543.0,,130.0,0.0,,1403884986.0,
953,5.0,4.0,1791.0,1.0,17.0,5.0,0.0,7.0,744886254.0,,0.0,0.0,,1403882723.0,
954,9.0,0.0,1566.0,1.0,106.0,12.0,0.0,0.0,744821414.0,,0.0,1.0,,1403880660.0,
955,18.0,2.0,2380.0,1.0,17.0,6.0,0.0,0.0,744731556.0,,130.0,0.0,,1403877740.0,
956,3.0,10.0,1736.0,1.0,17.0,0.0,0.0,0.0,744659181.0,,130.0,1.0,,1403875481.0,
957,7.0,7.0,2608.0,1.0,17.0,11.0,0.0,0.0,744558713.0,,1.0,0.0,,1403872417.0,
958,16.0,5.0,2188.0,1.0,17.0,3.0,0.0,7.0,744380836.0,,0.0,1.0,,1403866286.0,
959,8.0,5.0,1889.0,1.0,17.0,5.0,0.0,0.0,744311714.0,,3.0,0.0,,1403863684.0,
960,9.0,5.0,2217.0,1.0,17.0,4.0,0.0,0.0,744228184.0,,131.0,0.0,,1403860699.0,
961,15.0,6.0,3000.0,1.0,17.0,16.0,0.0,0.0,744146398.0,,0.0,1.0,,1403857149.0,
962,5.0,8.0,2530.0,1.0,17.0,1.0,0.0,0.0,744004433.0,,0.0,0.0,,1403850637.0,
963,14.0,0.0,2611.0,1.0,17.0,19.0,0.0,0.0,743950817.0,,131.0,0.0,,1403847738.0,
964,4.0,11.0,3446.0,1.0,50.0,6.0,0.0,7.0,743784476.0,,3.0,0.0,,1403837038.0,
965,4.0,11.0,2926.0,1.0,106.0,5.0,1.0,0.0,743740947.0,,1.0,0.0,,1403833391.0,
966,3.0,4.0,1523.0,1.0,17.0,2.0,0.0,0.0,743064404.0,,128.0,1.0,,1403797510.0,
967,6.0,1.0,1629.0,1.0,17.0,9.0,0.0,0.0,742995073.0,,0.0,1.0,,1403795220.0,
968,9.0,4.0,2017.0,1.0,17.0,5.0,0.0,0.0,742919548.0,,2.0,0.0,,1403792992.0,
969,20.0,7.0,3241.0,1.0,17.0,10.0,0.0,0.0,742801893.0,,131.0,0.0,,1403788667.0,
970,4.0,5.0,1832.0,1.0,102.0,4.0,0.0,0.0,742725719.0,,128.0,0.0,,1403786141.0,
971,19.0,4.0,2115.0,1.0,106.0,4.0,0.0,0.0,742406212.0,,0.0,1.0,,1403773810.0,
972,12.0,6.0,2366.0,1.0,106.0,4.0,0.0,7.0,742307825.0,,2.0,0.0,,1403769858.0,
973,6.0,6.0,2667.0,1.0,80.0,2.0,0.0,7.0,742237257.0,,132.0,1.0,,1403766371.0,
974,3.0,8.0,1594.0,1.0,80.0,0.0,0.0,7.0,742193607.0,,132.0,1.0,,1403763475.0,
975,8.0,7.0,2297.0,1.0,80.0,3.0,0.0,7.0,742142657.0,,129.0,1.0,,1403760866.0,
976,14.0,7.0,3252.0,1.0,106.0,4.0,0.0,0.0,741179306.0,,132.0,1.0,,1403707440.0,
977,16.0,6.0,3189.0,4.0,20.0,4.0,0.0,0.0,741037058.0,,0.0,0.0,,1403702950.0,
978,3.0,7.0,1973.0,1.0,106.0,3.0,0.0,7.0,740684541.0,,128.0,1.0,,1403690767.0,
979,21.0,6.0,3012.0,1.0,106.0,16.0,0.0,7.0,740595905.0,,2.0,1.0,,1403687338.0,
980,14.0,7.0,2902.0,1.0,106.0,5.0,0.0,7.0,740517653.0,,0.0,0.0,,1403684138.0,
981,9.0,2.0,2746.0,1.0,106.0,3.0,0.0,7.0,740448358.0,,128.0,0.0,,1403681160.0,
982,6.0,6.0,1496.0,1.0,106.0,3.0,0.0,7.0,740409967.0,,128.0,1.0,,1403679007.0,
983,15.0,4.0,3229.0,1.0,106.0,15.0,0.0,7.0,740339416.0,,131.0,0.0,,1403675542.0,
984,9.0,11.0,3116.0,1.0,106.0,3.0,0.0,7.0,739304892.0,,128.0,1.0,,1403620543.0,
985,11.0,6.0,2611.0,1.0,106.0,9.0,0.0,0.0,739198444.0,,128.0,1.0,,1403617494.0,
986,10.0,11.0,2505.0,1.0,106.0,7.0,0.0,0.0,739101497.0,,128.0,1.0,,1403614082.0,
987,12.0,6.0,2786.0,1.0,80.0,4.0,0.0,7.0,738793756.0,,3.0,1.0,,1403603155.0,
988,11.0,3.0,2404.0,1.0,80.0,6.0,0.0,7.0,738717008.0,,2.0,1.0,,1403599993.0,
989,11.0,3.0,2449.0,1.0,80.0,15.0,0.0,7.0,738636154.0,,0.0,1.0,,1403596676.0,
990,10.0,2.0,2429.0,1.0,80.0,6.0,0.0,7.0,738571660.0,,130.0,0.0,,1403593479.0,
991,4.0,7.0,2607.0,12.0,35.0,13.0,0.0,0.0,738512255.0,,1.0,0.0,,1403590252.0,
992,11.0,1.0,1905.0,1.0,69.0,5.0,0.0,0.0,738470177.0,,128.0,0.0,,1403587815.0,
993,1.0,1.0,983.0,1.0,8.0,1.0,0.0,0.0,738446083.0,,129.0,0.0,,1403586236.0,
994,30.0,6.0,2054.0,1.0,5.0,3.0,0.0,0.0,737550990.0,,1.0,1.0,,1403536429.0,
995,18.0,5.0,2295.0,4.0,88.0,11.0,0.0,0.0,737464186.0,,0.0,1.0,,1403533897.0,
996,9.0,1.0,1696.0,1.0,80.0,4.0,0.0,7.0,737348213.0,,1.0,1.0,,1403530298.0,
997,13.0,10.0,2369.0,1.0,27.0,3.0,0.0,0.0,736950394.0,,128.0,1.0,,1403516927.0,
998,18.0,9.0,4003.0,1.0,87.0,6.0,0.0,7.0,736837008.0,,129.0,1.0,,1403512509.0,
999,5.0,7.0,1974.0,1.0,87.0,5.0,0.0,0.0,736734082.0,,2.0,0.0,,1403508479.0,
